post_id,text,post_text,shared_text,time,image,video,video_thumbnail,video_id,likes,comments,shares,post_url,link,user_id
1659132360808837.0,¡Noches más cómodas y divertidas con nuestra nueva colección de PIJAMAS! 🌙😴 Ingresa ahora mismo a offcorss.com y elige tu favorita https://goo.gl/6PqYAC,¡Noches más cómodas y divertidas con nuestra nueva colección de PIJAMAS! 🌙😴 Ingresa ahora mismo a offcorss.com y elige tu favorita https://goo.gl/6PqYAC,,2018-04-17 20:30:00,,https://video.feoh1-1.fna.fbcdn.net/v/t42.9040-2/30341124_2027673217447466_4114522259467534336_n.mp4?_nc_cat=110&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=RtvY_komJHIAX8eSQW6&_nc_ht=video.feoh1-1.fna&oh=6961676403333837e72192faa5c6cf30&oe=5F74FF4F,,1659132360808837.0,34,1,2,https://facebook.com/watch?v=1659132360808837,http://offcorss.com/,140807762641312.0
1659122157476524.0,"Espéralo muy pronto... 🇨🇴🏆⚽

#WeAreOne #TodosSomosUno #OFFCORSS","Espéralo muy pronto... 🇨🇴🏆⚽

#WeAreOne #TodosSomosUno #OFFCORSS",,2018-04-17 18:30:01,,https://video.feoh1-1.fna.fbcdn.net/v/t42.9040-2/30660104_396090834204604_1098449813076180992_n.mp4?_nc_cat=109&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=Z2ywSKc8PSAAX_RkeaK&_nc_ht=video.feoh1-1.fna&oh=c3c1da5efa5a14a81e60efd847fa4332&oe=5F74FD5E,,1659122157476524.0,35,0,4,https://facebook.com/watch?v=1659122157476524,,140807762641312.0
1659108844144522.0,"Hoy es el día perfecto para disfrutar de un paseo en BICI, respirar verde y tener tu look OFFCORSS favorito 🚲⚡
https://goo.gl/Nvzh7x

#DíaDeLaBicicleta #DíaInternacionalDeLaBicicleta","Hoy es el día perfecto para disfrutar de un paseo en BICI, respirar verde y tener tu look OFFCORSS favorito 🚲⚡
https://goo.gl/Nvzh7x

#DíaDeLaBicicleta #DíaInternacionalDeLaBicicleta",,2018-04-17 17:30:01,,https://scontent.feoh1-1.fna.fbcdn.net/v/t42.9040-4/30597159_177627156125663_153552330736795648_n.mp4?_nc_cat=105&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=Kbi2PPzrXV0AX-fMf43&_nc_ht=scontent.feoh1-1.fna&oh=2ba87184aef2227799aeef5313f55dd6&oe=5F750205,,1659108844144522.0,13,0,0,https://facebook.com/watch?v=1659108844144522,https://goo.gl/Nvzh7x,140807762641312.0
1655001174555289.0,¿Listo para el día del niño? 🌈😎 Celebra con nuestros súper precios y compra todos tus regalos en offcorss.com >>> https://goo.gl/1bMjPs #FunWeekOC #OFFCORSS,¿Listo para el día del niño? 🌈😎 Celebra con nuestros súper precios y compra todos tus regalos en offcorss.com >>> https://goo.gl/1bMjPs #FunWeekOC #OFFCORSS,,2018-04-17 08:30:01,,https://video.feoh1-1.fna.fbcdn.net/v/t42.9040-2/30597256_1041502089363753_1053125096215937024_n.mp4?_nc_cat=101&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=2guWb1iKzGYAX9v6TBf&_nc_ht=video.feoh1-1.fna&oh=be75b9afd51975a02e9ff7d1dd82e665&oe=5F750948,,1655001174555289.0,18,1,0,https://facebook.com/watch?v=1655001174555289,http://offcorss.com/,140807762641312.0
1658006894254717.0,¡Días de MEGA DESCUENTOS! Ingresa ahora mismo a offcorss·com y aprovecha nuestra #FUNWEEKOC >>> https://goo.gl/QRJJ6z,¡Días de MEGA DESCUENTOS! Ingresa ahora mismo a offcorss·com y aprovecha nuestra #FUNWEEKOC >>> https://goo.gl/QRJJ6z,,2018-04-16 14:30:02,,https://video.feoh1-1.fna.fbcdn.net/v/t42.9040-2/30681926_1698847120206548_4244286411324260352_n.mp4?_nc_cat=107&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=obqVwbLphisAX80Ql78&_nc_ht=video.feoh1-1.fna&oh=19e024307c6e47afbdf207939655a415&oe=5F74FD5F,,1658006894254717.0,29,2,2,https://facebook.com/watch?v=1658006894254717,https://goo.gl/QRJJ6z,140807762641312.0
1654997794555627.0,¡Celebremos juntos el día del niño con nuestra FUN WEEK! 😎🌵Descuentos exclusivos en offcorss·com https://goo.gl/617B3b #FunWeekOC #OFFCORSS,¡Celebremos juntos el día del niño con nuestra FUN WEEK! 😎🌵Descuentos exclusivos en offcorss·com https://goo.gl/617B3b #FunWeekOC #OFFCORSS,,2018-04-16 09:30:01,,https://video.feoh1-1.fna.fbcdn.net/v/t42.9040-2/30325378_2089072227775138_7537865580997509120_n.mp4?_nc_cat=111&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=wiYhbYXLop4AX84O-Bj&_nc_oc=AQkKgnaqUjgc7NlggPq1HTkXZeJpGql5jFg4cc1cNnOSUB133GJEabYbR5fn-za3r7k&_nc_ht=video.feoh1-1.fna&oh=70dbc9e29506a7d4bed2c2a07429334f&oe=5F7507C7,,1654997794555627.0,27,0,0,https://facebook.com/watch?v=1654997794555627,https://goo.gl/617B3b,140807762641312.0
1654959874559419.0,"¡Como las laminitas no caen del cielo, ven HOY a nuestro cambiatón del álbum Panini en todas nuestras tiendas #OFFCORSS! ⚽🇨🇴🏆

Fecha: 15 de abril
Hora: 4:00pm a 7:00pm

¡Te esperamos!

#WeAreOne #TodosSomosUno","¡Como las laminitas no caen del cielo, ven HOY a nuestro cambiatón del álbum Panini en todas nuestras tiendas #OFFCORSS! ⚽🇨🇴🏆

Fecha: 15 de abril
Hora: 4:00pm a 7:00pm

¡Te esperamos!

#WeAreOne #TodosSomosUno",,2018-04-15 12:30:00,,https://video.feoh1-1.fna.fbcdn.net/v/t42.9040-2/30391066_1298661433600788_1364766832292003840_n.mp4?_nc_cat=100&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=UvGcB0atlL4AX8FCrXv&_nc_ht=video.feoh1-1.fna&oh=9d6eba6b8577247a4dafeb91fbd743ba&oe=5F750326,,1654959874559419.0,12,0,0,https://facebook.com/watch?v=1654959874559419,,140807762641312.0
1654993861222687.0,¡La forma más arácnida y divertida de celebrar el día del niño está en #OFFCORSS! 😎⚡ Encuentra cientos de regalos con precios únicos en offcorss·com https://goo.gl/ajC157 #FunWeekOC #OFFCORSS,¡La forma más arácnida y divertida de celebrar el día del niño está en #OFFCORSS! 😎⚡ Encuentra cientos de regalos con precios únicos en offcorss·com https://goo.gl/ajC157 #FunWeekOC #OFFCORSS,,2018-04-15 10:30:00,,https://video.feoh1-1.fna.fbcdn.net/v/t42.9040-2/30360821_232244307519965_1600458990930624512_n.mp4?_nc_cat=104&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=dFtIeHFE_5wAX-klZ0I&_nc_ht=video.feoh1-1.fna&oh=77a66247851c24f37228770589500fbf&oe=5F74FD07,,1654993861222687.0,28,3,0,https://facebook.com/watch?v=1654993861222687,https://goo.gl/ajC157,140807762641312.0
1658009440921129.0,"¡Hoy 15 de abril es el día del ARTE! 🎨👨🏻‍🎨 Y queremos felicitar a todos esos pequeños artistas que tenemos en casa que llenan nuestra vida de risas, color y muchas obras de arte que van desde rayones, dibujos y garabatos...","¡Hoy 15 de abril es el día del ARTE! 🎨👨🏻‍🎨 Y queremos felicitar a todos esos pequeños artistas que tenemos en casa que llenan nuestra vida de risas, color y muchas obras de arte que van desde rayones, dibujos y garabatos...",,2018-04-15 10:00:00,,https://video.feoh1-1.fna.fbcdn.net/v/t42.9040-2/30598038_371164483399048_292651078615302144_n.mp4?_nc_cat=107&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=JvezYdo-9tUAX9FpNTj&_nc_ht=video.feoh1-1.fna&oh=8afab22c2cae5cf6e5fdc7ec210c439f&oe=5F7506F4,,1658008950921178.0,5,0,0,https://facebook.com/watch?v=1658008950921178,,140807762641312.0
1651898661532207.0,"¿Tarde de retos, creatividad y mucha diversión? Te esperamos en nuestra tienda OFFCORSS del Centro Comercial Oviedo en nuestras actividades de LEGO

Fecha: 15 de abril
Hora: 11:00am a 6:00pm","¿Tarde de retos, creatividad y mucha diversión? Te esperamos en nuestra tienda OFFCORSS del Centro Comercial Oviedo en nuestras actividades de LEGO

Fecha: 15 de abril
Hora: 11:00am a 6:00pm",,2018-04-15 09:30:00,https://scontent.feoh1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/30571177_1651898668198873_2881334039506059264_o.jpg?_nc_cat=103&_nc_sid=2d5d41&_nc_ohc=7qCsfqK9cYgAX8knVO4&_nc_ht=scontent.feoh1-1.fna&tp=14&oh=13b481d5f8cc3df760ca3a36c1856100&oe=5F99FC67,,,,20,0,0,,,140807762641312.0
